"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"
"7977456"	"2.97e-03"	"8.81e-04"	"-3.444181"	"-1.225822"	"-0.9249578"	"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"	"POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H"	"102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784"
"8138708"	"2.97e-03"	"8.81e-04"	"3.444162"	"-1.225882"	"0.1803491"	"HOXA1"	"homeobox A1"	"3198"
"8133225"	"2.97e-03"	"8.82e-04"	"-3.444057"	"-1.226199"	"-0.1851293"	""	""	""
"7995069"	"2.98e-03"	"8.84e-04"	"-3.443422"	"-1.228117"	"-0.252768"	"FUS"	"FUS RNA binding protein"	"2521"
"8049657"	"2.98e-03"	"8.84e-04"	"3.443189"	"-1.228822"	"0.1954492"	"ASB1"	"ankyrin repeat and SOCS box containing 1"	"51665"
"8027024"	"2.98e-03"	"8.85e-04"	"3.443"	"-1.229394"	"0.1782133"	"UBA52"	"ubiquitin A-52 residue ribosomal protein fusion product 1"	"7311"
"7922389"	"2.98e-03"	"8.85e-04"	"3.442966"	"-1.229496"	"0.1885867"	""	""	""
"8151334"	"2.99e-03"	"8.86e-04"	"-3.4425"	"-1.230905"	"-0.344109"	"MSC"	"musculin"	"9242"
"7895473"	"2.99e-03"	"8.86e-04"	"3.442478"	"-1.230971"	"0.459867"	""	""	""
"8032009"	"2.99e-03"	"8.88e-04"	"-3.441762"	"-1.233136"	"-0.1791342"	"MIER2"	"MIER family member 2"	"54531"
"8167835"	"3.00e-03"	"8.89e-04"	"3.441607"	"-1.233602"	"0.2573291"	"TRO"	"trophinin"	"7216"
"7893876"	"3.00e-03"	"8.90e-04"	"-3.441142"	"-1.235008"	"-0.3810307"	""	""	""
"7953965"	"3.00e-03"	"8.91e-04"	"-3.440662"	"-1.236458"	"-0.4090243"	"LOC255308"	"eukaryotic translation initiation factor 2 subunit gamma pseudogene"	"255308"
"7920795"	"3.01e-03"	"8.92e-04"	"-3.440353"	"-1.237392"	"-0.2456429"	""	""	""
"8078248"	"3.01e-03"	"8.93e-04"	"-3.440145"	"-1.238019"	"-0.2317266"	"CTCFL///SP100///HMGB1"	"CCCTC-binding factor like///SP100 nuclear antigen///high mobility group box 1"	"140690///6672///3146"
"8032275"	"3.01e-03"	"8.93e-04"	"-3.440031"	"-1.238365"	"-0.1875789"	"MBD3"	"methyl-CpG binding domain protein 3"	"53615"
"7959251"	"3.01e-03"	"8.94e-04"	"-3.439935"	"-1.238653"	"-0.2845349"	"P2RX7"	"purinergic receptor P2X 7"	"5027"
"7893789"	"3.01e-03"	"8.94e-04"	"3.439913"	"-1.238719"	"0.3826244"	""	""	""
"8132922"	"3.01e-03"	"8.94e-04"	"-3.439889"	"-1.238793"	"-0.1843092"	"MRPS17"	"mitochondrial ribosomal protein S17"	"51373"
"7991323"	"3.01e-03"	"8.94e-04"	"-3.439859"	"-1.238884"	"-0.3300445"	"PEX11A"	"peroxisomal biogenesis factor 11 alpha"	"8800"
"8144685"	"3.01e-03"	"8.95e-04"	"3.439585"	"-1.239712"	"0.256589"	""	""	""
"8132218"	"3.02e-03"	"8.95e-04"	"3.439315"	"-1.240527"	"0.3241485"	"BBS9"	"Bardet-Biedl syndrome 9"	"27241"
"7952390"	"3.02e-03"	"8.96e-04"	"3.43925"	"-1.240723"	"0.1730445"	""	""	""
"7917151"	"3.02e-03"	"8.96e-04"	"3.43897"	"-1.241569"	"0.1766857"	"NEXN-AS1"	"NEXN antisense RNA 1"	"374987"
"8027837"	"3.02e-03"	"8.96e-04"	"-3.438946"	"-1.24164"	"-0.4784045"	"CD22"	"CD22 molecule"	"933"
"7893402"	"3.02e-03"	"8.97e-04"	"3.438612"	"-1.242648"	"0.2422097"	""	""	""
"7894933"	"3.02e-03"	"8.97e-04"	"3.438599"	"-1.242687"	"0.5131781"	""	""	""
"7977761"	"3.02e-03"	"8.98e-04"	"-3.438571"	"-1.242772"	"-0.3258174"	"SALL2"	"spalt like transcription factor 2"	"6297"
"7894457"	"3.02e-03"	"8.98e-04"	"3.438514"	"-1.242945"	"0.4476006"	""	""	""
"8065762"	"3.02e-03"	"8.98e-04"	"-3.438368"	"-1.243387"	"-0.2763551"	"PIGU///PIGU"	"phosphatidylinositol glycan anchor biosynthesis class U///phosphatidylinositol glycan anchor biosynthesis class U"	"128869///128869"
"8164426"	"3.03e-03"	"8.99e-04"	"-3.437919"	"-1.244741"	"-0.2137568"	""	""	""
"7948574"	"3.03e-03"	"9.00e-04"	"3.437819"	"-1.245044"	"0.2150024"	"CPSF7"	"cleavage and polyadenylation specific factor 7"	"79869"
"7924842"	"3.03e-03"	"9.00e-04"	"-3.437721"	"-1.245339"	"-0.1982299"	"C1orf35"	"chromosome 1 open reading frame 35"	"79169"
"7893682"	"3.03e-03"	"9.00e-04"	"-3.437701"	"-1.2454"	"-0.3650661"	""	""	""
"7970513"	"3.03e-03"	"9.00e-04"	"-3.437581"	"-1.245763"	"-0.5124501"	"SKA3"	"spindle and kinetochore associated complex subunit 3"	"221150"
"8069208"	"3.03e-03"	"9.01e-04"	"-3.437526"	"-1.245928"	"-0.2639771"	"COL18A1"	"collagen type XVIII alpha 1 chain"	"80781"
"8167347"	"3.03e-03"	"9.01e-04"	"-3.437294"	"-1.246628"	"-0.1940246"	"SUV39H1"	"suppressor of variegation 3-9 homolog 1"	"6839"
"8087739"	"3.03e-03"	"9.01e-04"	"-3.437242"	"-1.246784"	"-0.3164744"	"CISH"	"cytokine inducible SH2 containing protein"	"1154"
"8039577"	"3.04e-03"	"9.04e-04"	"-3.436524"	"-1.248952"	"-0.1742386"	"ZSCAN5A"	"zinc finger and SCAN domain containing 5A"	"79149"
"7982248"	"3.04e-03"	"9.05e-04"	"3.436131"	"-1.250137"	"0.4610995"	""	""	""
"8089036"	"3.04e-03"	"9.05e-04"	"-3.436102"	"-1.250227"	"-0.1771545"	""	""	""
"8101659"	"3.04e-03"	"9.05e-04"	"3.435921"	"-1.250773"	"0.4122316"	"SPARCL1"	"SPARC like 1"	"8404"
"7928838"	"3.04e-03"	"9.06e-04"	"3.435837"	"-1.251026"	"0.2155502"	"LDB3"	"LIM domain binding 3"	"11155"
"8120335"	"3.04e-03"	"9.06e-04"	"3.435805"	"-1.251122"	"0.6738052"	"FAM83B"	"family with sequence similarity 83 member B"	"222584"
"7964627"	"3.05e-03"	"9.07e-04"	"-3.435441"	"-1.252222"	"-0.1165477"	""	""	""
"7962013"	"3.05e-03"	"9.08e-04"	"3.434982"	"-1.253607"	"0.3901046"	"ERGIC2"	"ERGIC and golgi 2"	"51290"
"7893487"	"3.05e-03"	"9.08e-04"	"3.434971"	"-1.253639"	"0.5832606"	""	""	""
"7908525"	"3.05e-03"	"9.08e-04"	"-3.434917"	"-1.253801"	"-0.197014"	"C1orf53"	"chromosome 1 open reading frame 53"	"388722"
"7894011"	"3.05e-03"	"9.09e-04"	"-3.43465"	"-1.254607"	"-0.4978188"	""	""	""
"7937852"	"3.05e-03"	"9.10e-04"	"-3.43441"	"-1.25533"	"-0.2618588"	"SLC22A18"	"solute carrier family 22 member 18"	"5002"
"8059672"	"3.06e-03"	"9.11e-04"	"-3.433926"	"-1.256791"	"-0.2717066"	""	""	""
"8072344"	"3.06e-03"	"9.12e-04"	"3.433662"	"-1.257586"	"0.7494105"	""	""	""
"7950626"	"3.06e-03"	"9.12e-04"	"3.433647"	"-1.257633"	"0.2419973"	"RPS20P27"	"ribosomal protein S20 pseudogene 27"	"729927"
"8062766"	"3.06e-03"	"9.12e-04"	"-3.433617"	"-1.257724"	"-0.545398"	"MYBL2"	"MYB proto-oncogene like 2"	"4605"
"7954310"	"3.06e-03"	"9.13e-04"	"3.433467"	"-1.258175"	"0.225219"	"RNA45S5///RNA18S5"	"RNA, 45S pre-ribosomal 5///RNA, 18S ribosomal 5"	"100861532///100008588"
"7894943"	"3.07e-03"	"9.14e-04"	"3.433074"	"-1.259362"	"0.4057971"	""	""	""
"8071206"	"3.07e-03"	"9.14e-04"	"3.433039"	"-1.259466"	"0.4276432"	"MRPL40"	"mitochondrial ribosomal protein L40"	"64976"
"8087825"	"3.07e-03"	"9.14e-04"	"3.43282"	"-1.260127"	"0.1948416"	"ABHD14B"	"abhydrolase domain containing 14B"	"84836"
"8088092"	"3.07e-03"	"9.15e-04"	"-3.432805"	"-1.260173"	"-0.2269805"	"RFT1"	"RFT1 homolog"	"91869"
"7944832"	"3.07e-03"	"9.15e-04"	"3.432722"	"-1.260421"	"0.2344228"	""	""	""
"8068684"	"3.07e-03"	"9.15e-04"	"3.432619"	"-1.260734"	"1.015212"	"FAM3B"	"family with sequence similarity 3 member B"	"54097"
"8071274"	"3.07e-03"	"9.15e-04"	"-3.432539"	"-1.260975"	"-0.6074977"	"SEPT5-GP1BB"	"SEPT5-GP1BB readthrough"	"100526833"
"8132858"	"3.07e-03"	"9.16e-04"	"3.432292"	"-1.261719"	"0.2565816"	""	""	""
"8052581"	"3.08e-03"	"9.18e-04"	"3.431733"	"-1.263405"	"0.4647849"	""	""	""
"7938880"	"3.08e-03"	"9.19e-04"	"-3.431269"	"-1.264804"	"-0.3502852"	"HTATIP2"	"HIV-1 Tat interactive protein 2"	"10553"
"7895972"	"3.08e-03"	"9.19e-04"	"3.431217"	"-1.264959"	"0.4653023"	""	""	""
"8144420"	"3.08e-03"	"9.19e-04"	"3.43115"	"-1.265161"	"0.51716"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8144494"	"3.08e-03"	"9.19e-04"	"3.43115"	"-1.265161"	"0.51716"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8153035"	"3.08e-03"	"9.20e-04"	"-3.430827"	"-1.266136"	"-0.141157"	""	""	""
"8031223"	"3.09e-03"	"9.21e-04"	"-3.430756"	"-1.266349"	"-0.3250601"	"LILRB1"	"leukocyte immunoglobulin like receptor B1"	"10859"
"8066347"	"3.09e-03"	"9.21e-04"	"-3.43071"	"-1.26649"	"-0.740545"	"PTPRT"	"protein tyrosine phosphatase, receptor type T"	"11122"
"8084963"	"3.09e-03"	"9.22e-04"	"-3.430262"	"-1.267839"	"-0.225245"	"PAK2"	"p21 (RAC1) activated kinase 2"	"5062"
"7992181"	"3.09e-03"	"9.23e-04"	"-3.430032"	"-1.268532"	"-0.4522651"	"TPSB2///TPSD1///TPSAB1"	"tryptase beta 2 (gene/pseudogene)///tryptase delta 1///tryptase alpha/beta 1"	"64499///23430///7177"
"8121416"	"3.09e-03"	"9.23e-04"	"3.429902"	"-1.268924"	"0.6879944"	""	""	""
"8088864"	"3.09e-03"	"9.23e-04"	"-3.429891"	"-1.268956"	"-0.1803511"	""	""	""
"8070233"	"3.09e-03"	"9.24e-04"	"-3.429686"	"-1.269575"	"-0.263864"	"CLDN14"	"claudin 14"	"23562"
"8062623"	"3.09e-03"	"9.24e-04"	"3.429584"	"-1.269883"	"0.245137"	"PLCG1"	"phospholipase C gamma 1"	"5335"
"7895685"	"3.09e-03"	"9.24e-04"	"3.42954"	"-1.270014"	"0.2552141"	""	""	""
"8135488"	"3.10e-03"	"9.25e-04"	"3.429302"	"-1.270732"	"0.5627899"	"LRRN3"	"leucine rich repeat neuronal 3"	"54674"
"7989013"	"3.10e-03"	"9.25e-04"	"-3.42918"	"-1.271101"	"-0.3904014"	"RSL24D1"	"ribosomal L24 domain containing 1"	"51187"
"8050658"	"3.10e-03"	"9.26e-04"	"3.429112"	"-1.271303"	"0.2257359"	"ATAD2B"	"ATPase family, AAA domain containing 2B"	"54454"
"7957962"	"3.10e-03"	"9.27e-04"	"-3.428754"	"-1.272382"	"-0.3871886"	"SPIC///SPIC"	"Spi-C transcription factor///Spi-C transcription factor"	"121599///121599"
"7978064"	"3.10e-03"	"9.28e-04"	"3.428364"	"-1.273558"	"0.2147823"	""	""	""
"8096002"	"3.10e-03"	"9.28e-04"	"3.428362"	"-1.273564"	"0.2433774"	""	""	""
"7895651"	"3.11e-03"	"9.28e-04"	"-3.428181"	"-1.27411"	"-0.3842668"	""	""	""
"7975661"	"3.11e-03"	"9.29e-04"	"-3.427955"	"-1.274791"	"-0.252699"	"COQ6"	"coenzyme Q6, monooxygenase"	"51004"
"8113914"	"3.11e-03"	"9.30e-04"	"-3.427702"	"-1.275553"	"-0.234141"	"FNIP1"	"folliculin interacting protein 1"	"96459"
"8149358"	"3.11e-03"	"9.31e-04"	"3.427346"	"-1.276626"	"0.3386674"	"DEFB109P1B///DEFB109P1"	"defensin beta 109 pseudogene 1B///defensin beta 109 pseudogene 1"	"641517///245912"
"8042373"	"3.12e-03"	"9.31e-04"	"-3.427164"	"-1.277174"	"-0.2550094"	"ETAA1"	"Ewing tumor associated antigen 1"	"54465"
"8149165"	"3.12e-03"	"9.33e-04"	"3.426793"	"-1.27829"	"0.5010376"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8149167"	"3.12e-03"	"9.33e-04"	"3.426793"	"-1.27829"	"0.5010376"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8158424"	"3.12e-03"	"9.34e-04"	"3.426364"	"-1.279582"	"0.1529586"	"LRRC8A"	"leucine rich repeat containing 8 family member A"	"56262"
"8124402"	"3.13e-03"	"9.35e-04"	"-3.425885"	"-1.281025"	"-0.4256125"	"HIST1H1T"	"histone cluster 1, H1t"	"3010"
"8036170"	"3.13e-03"	"9.36e-04"	"-3.425615"	"-1.281839"	"-0.1879559"	""	""	""
"7984124"	"3.13e-03"	"9.36e-04"	"-3.425577"	"-1.281952"	"-0.3875253"	"APH1B"	"aph-1 homolog B, gamma-secretase subunit"	"83464"
"7894102"	"3.13e-03"	"9.36e-04"	"3.425566"	"-1.281987"	"0.1963558"	""	""	""
"8165024"	"3.13e-03"	"9.37e-04"	"-3.425428"	"-1.282401"	"-0.3754009"	"C9orf116"	"chromosome 9 open reading frame 116"	"138162"
"8115689"	"3.13e-03"	"9.37e-04"	"3.425183"	"-1.283139"	"0.1953883"	"MIR103A1"	"microRNA 103a-1"	"406895"
"8117614"	"3.13e-03"	"9.38e-04"	"-3.424999"	"-1.283692"	"-0.330082"	"HIST1H2BO"	"histone cluster 1, H2bo"	"8348"
"8140737"	"3.14e-03"	"9.39e-04"	"3.424773"	"-1.284373"	"0.2476051"	""	""	""
"7949383"	"3.14e-03"	"9.39e-04"	"3.424544"	"-1.285061"	"0.3059329"	"SYVN1"	"synoviolin 1"	"84447"
"7981972"	"3.14e-03"	"9.40e-04"	"3.424412"	"-1.285458"	"0.296271"	"SNORD116-12"	"small nucleolar RNA, C/D box 116-12"	"100033424"
"7895868"	"3.14e-03"	"9.40e-04"	"3.424302"	"-1.285789"	"0.2063139"	""	""	""
"8153039"	"3.14e-03"	"9.40e-04"	"3.424265"	"-1.285902"	"0.273329"	""	""	""
"7944331"	"3.14e-03"	"9.41e-04"	"3.424134"	"-1.286296"	"0.1578477"	""	""	""
"7933855"	"3.14e-03"	"9.41e-04"	"-3.424092"	"-1.286421"	"-0.3568733"	"RTKN2"	"rhotekin 2"	"219790"
"8065798"	"3.15e-03"	"9.43e-04"	"3.42347"	"-1.288294"	"0.2366394"	"GGT7"	"gamma-glutamyltransferase 7"	"2686"
"7968872"	"3.15e-03"	"9.43e-04"	"3.42327"	"-1.288897"	"0.6202819"	"DNAJC15"	"DnaJ heat shock protein family (Hsp40) member C15"	"29103"
"7895880"	"3.15e-03"	"9.43e-04"	"3.42323"	"-1.289017"	"0.2783756"	""	""	""
"8055153"	"3.15e-03"	"9.44e-04"	"-3.423185"	"-1.289152"	"-0.9636572"	"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"	"POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H"	"102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784"
"8124194"	"3.15e-03"	"9.45e-04"	"3.422858"	"-1.290136"	"0.2206453"	""	""	""
"7895259"	"3.15e-03"	"9.45e-04"	"-3.422716"	"-1.290564"	"-0.6362747"	""	""	""
"7925813"	"3.15e-03"	"9.45e-04"	"3.422679"	"-1.290676"	"0.1701083"	"PRR26"	"proline rich 26"	"414235"
"7893353"	"3.15e-03"	"9.45e-04"	"3.422566"	"-1.291013"	"0.3782046"	""	""	""
"8083090"	"3.16e-03"	"9.46e-04"	"3.422217"	"-1.292064"	"0.1743496"	"ZBTB38"	"zinc finger and BTB domain containing 38"	"253461"
"7895053"	"3.16e-03"	"9.47e-04"	"3.422166"	"-1.292219"	"0.4328201"	""	""	""
"8162568"	"3.16e-03"	"9.49e-04"	"-3.42148"	"-1.294282"	"-0.2695164"	""	""	""
"8117402"	"3.17e-03"	"9.49e-04"	"3.421291"	"-1.294849"	"0.504028"	"HIST1H4E"	"histone cluster 1, H4e"	"8367"
"8124388"	"3.17e-03"	"9.49e-04"	"-3.421282"	"-1.294879"	"-0.6972132"	"HIST1H3B"	"histone cluster 1, H3b"	"8358"
"8144412"	"3.17e-03"	"9.50e-04"	"3.421052"	"-1.295569"	"0.490904"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8144414"	"3.17e-03"	"9.50e-04"	"3.421052"	"-1.295569"	"0.490904"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8121727"	"3.17e-03"	"9.50e-04"	"-3.420942"	"-1.295899"	"-0.1613809"	"BRD7P3"	"bromodomain containing 7 pseudogene 3"	"23629"
"8059989"	"3.17e-03"	"9.51e-04"	"-3.420822"	"-1.296259"	"-0.2735463"	"HES6"	"hes family bHLH transcription factor 6"	"55502"
"8114797"	"3.17e-03"	"9.51e-04"	"3.420603"	"-1.296919"	"0.3412034"	"SPRY4"	"sprouty RTK signaling antagonist 4"	"81848"
"7970672"	"3.17e-03"	"9.52e-04"	"-3.420506"	"-1.297213"	"-0.1645729"	""	""	""
"8129271"	"3.17e-03"	"9.53e-04"	"-3.420247"	"-1.297991"	"-0.1544594"	""	""	""
"8101839"	"3.18e-03"	"9.53e-04"	"-3.420046"	"-1.298595"	"-0.1724197"	"EIF4E"	"eukaryotic translation initiation factor 4E"	"1977"
"7892987"	"3.18e-03"	"9.53e-04"	"3.419972"	"-1.298817"	"0.1891857"	""	""	""
"7894478"	"3.19e-03"	"9.56e-04"	"3.41908"	"-1.301498"	"0.2659176"	""	""	""
"8127999"	"3.19e-03"	"9.56e-04"	"-3.418966"	"-1.301841"	"-0.2398978"	""	""	""
"7959014"	"3.19e-03"	"9.57e-04"	"3.418758"	"-1.302466"	"0.3852397"	""	""	""
"7900652"	"3.19e-03"	"9.59e-04"	"3.418155"	"-1.304279"	"0.3281583"	""	""	""
"8111101"	"3.19e-03"	"9.59e-04"	"-3.418044"	"-1.304613"	"-0.3518548"	"ANKH"	"ANKH inorganic pyrophosphate transport regulator"	"56172"
"8030838"	"3.20e-03"	"9.60e-04"	"3.417892"	"-1.305071"	"0.2093521"	"LOC100132800"	"uncharacterized LOC100132800"	"100132800"
"8050763"	"3.20e-03"	"9.60e-04"	"-3.417842"	"-1.305221"	"-0.3143251"	"PTRHD1"	"peptidyl-tRNA hydrolase domain containing 1"	"391356"
"8008350"	"3.20e-03"	"9.60e-04"	"-3.417763"	"-1.305459"	"-0.2586568"	"MYCBPAP"	"MYCBP associated protein"	"84073"
"7896710"	"3.20e-03"	"9.61e-04"	"-3.417531"	"-1.306155"	"-0.726436"	""	""	""
"7895702"	"3.20e-03"	"9.62e-04"	"-3.417303"	"-1.306841"	"-0.5135045"	""	""	""
"7998434"	"3.20e-03"	"9.62e-04"	"-3.417197"	"-1.307158"	"-0.4670959"	"TPSB2///TPSD1///TPSAB1"	"tryptase beta 2 (gene/pseudogene)///tryptase delta 1///tryptase alpha/beta 1"	"64499///23430///7177"
"7934789"	"3.20e-03"	"9.63e-04"	"3.41686"	"-1.308171"	"0.2051026"	"GRID1"	"glutamate ionotropic receptor delta type subunit 1"	"2894"
"7945942"	"3.21e-03"	"9.63e-04"	"3.41676"	"-1.308472"	"0.3614543"	""	""	""
"7894871"	"3.21e-03"	"9.64e-04"	"3.416617"	"-1.308901"	"0.4165235"	""	""	""
"8171260"	"3.21e-03"	"9.64e-04"	"-3.416574"	"-1.309032"	"-0.1389965"	"FAM9A"	"family with sequence similarity 9 member A"	"171482"
"7894989"	"3.21e-03"	"9.64e-04"	"-3.41648"	"-1.309312"	"-0.2834564"	""	""	""
"8069142"	"3.21e-03"	"9.65e-04"	"3.416372"	"-1.309637"	"0.2967204"	"KRTAP10-4"	"keratin associated protein 10-4"	"386672"
"8161154"	"3.21e-03"	"9.65e-04"	"-3.416109"	"-1.310429"	"-0.1707328"	"FAM221B"	"family with sequence similarity 221 member B"	"392307"
"8149153"	"3.21e-03"	"9.65e-04"	"3.416108"	"-1.31043"	"0.4976645"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"8149157"	"3.21e-03"	"9.65e-04"	"3.416108"	"-1.31043"	"0.4976645"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"	"349196///349196"
"7986757"	"3.21e-03"	"9.66e-04"	"3.416051"	"-1.310602"	"0.2800365"	"NDN"	"necdin, MAGE family member"	"4692"
"7939865"	"3.21e-03"	"9.66e-04"	"-3.415932"	"-1.310959"	"-0.1817481"	"OR4B1"	"olfactory receptor family 4 subfamily B member 1"	"119765"
"7894527"	"3.21e-03"	"9.66e-04"	"-3.415909"	"-1.31103"	"-0.2729743"	""	""	""
"8121193"	"3.21e-03"	"9.66e-04"	"3.415779"	"-1.311418"	"0.1908878"	"KLHL32"	"kelch like family member 32"	"114792"
"8169235"	"3.21e-03"	"9.67e-04"	"-3.415673"	"-1.311737"	"-0.4409657"	"FRMPD3"	"FERM and PDZ domain containing 3"	"84443"
"7904314"	"3.22e-03"	"9.68e-04"	"-3.415316"	"-1.312811"	"-0.2551011"	"TTF2"	"transcription termination factor 2"	"8458"
"8094476"	"3.22e-03"	"9.68e-04"	"3.415277"	"-1.312927"	"0.4531078"	"TBC1D19"	"TBC1 domain family member 19"	"55296"
"8034276"	"3.22e-03"	"9.68e-04"	"-3.4152"	"-1.313158"	"-0.1336649"	"ZNF653"	"zinc finger protein 653"	"115950"
"8046680"	"3.22e-03"	"9.68e-04"	"-3.415157"	"-1.313289"	"-0.2866114"	"PLEKHA3"	"pleckstrin homology domain containing A3"	"65977"
"8012598"	"3.22e-03"	"9.70e-04"	"3.414742"	"-1.314536"	"0.2263322"	"RCVRN"	"recoverin"	"5957"
"8050102"	"3.22e-03"	"9.71e-04"	"-3.414424"	"-1.315491"	"-0.3717478"	"CMPK2"	"cytidine/uridine monophosphate kinase 2"	"129607"
"8072461"	"3.23e-03"	"9.72e-04"	"3.413846"	"-1.317225"	"0.2443391"	"LIMK2"	"LIM domain kinase 2"	"3985"
"8050160"	"3.23e-03"	"9.73e-04"	"-3.413731"	"-1.317572"	"-0.5392635"	"MBOAT2"	"membrane bound O-acyltransferase domain containing 2"	"129642"
"8148737"	"3.23e-03"	"9.73e-04"	"-3.413589"	"-1.317998"	"-0.2511675"	"MAF1"	"MAF1 homolog, negative regulator of RNA polymerase III"	"84232"
"7894512"	"3.23e-03"	"9.74e-04"	"-3.413442"	"-1.31844"	"-0.2383328"	""	""	""
"8113356"	"3.23e-03"	"9.74e-04"	"3.413398"	"-1.318572"	"0.682354"	""	""	""
"7907297"	"3.24e-03"	"9.75e-04"	"3.413096"	"-1.319477"	"0.4099006"	"FMO4"	"flavin containing monooxygenase 4"	"2329"
"8138231"	"3.24e-03"	"9.75e-04"	"3.413068"	"-1.319561"	"0.3212322"	"THSD7A"	"thrombospondin type 1 domain containing 7A"	"221981"
"8110861"	"3.24e-03"	"9.77e-04"	"-3.412333"	"-1.321768"	"-0.2901559"	"MRPL36"	"mitochondrial ribosomal protein L36"	"64979"
"7894973"	"3.25e-03"	"9.81e-04"	"3.41123"	"-1.325079"	"0.6977663"	""	""	""
"7897305"	"3.26e-03"	"9.81e-04"	"-3.411115"	"-1.325425"	"-0.1568045"	"ZBTB48"	"zinc finger and BTB domain containing 48"	"3104"
"8115066"	"3.26e-03"	"9.81e-04"	"-3.411108"	"-1.325445"	"-0.2071013"	""	""	""
"7892907"	"3.26e-03"	"9.82e-04"	"3.410973"	"-1.325851"	"0.2547977"	""	""	""
"8013989"	"3.26e-03"	"9.82e-04"	"-3.410872"	"-1.326153"	"-0.7565198"	"SLC6A4"	"solute carrier family 6 member 4"	"6532"
"7943369"	"3.26e-03"	"9.82e-04"	"3.410775"	"-1.326445"	"0.5099252"	"TMEM133"	"transmembrane protein 133"	"83935"
"8161648"	"3.26e-03"	"9.83e-04"	"3.410365"	"-1.327674"	"0.3346333"	"KLF9"	"Kruppel like factor 9"	"687"
"8048701"	"3.26e-03"	"9.84e-04"	"-3.410353"	"-1.327712"	"-0.1985189"	""	""	""
"8171119"	"3.26e-03"	"9.84e-04"	"-3.410205"	"-1.328154"	"-0.2443927"	"ASMTL"	"acetylserotonin O-methyltransferase-like"	"8623"
"7892813"	"3.26e-03"	"9.84e-04"	"3.410133"	"-1.32837"	"0.528297"	""	""	""
"7945130"	"3.26e-03"	"9.85e-04"	"3.409935"	"-1.328966"	"0.2279161"	""	""	""
"8067844"	"3.26e-03"	"9.85e-04"	"-3.409901"	"-1.329068"	"-0.7645529"	"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"	"POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H"	"102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784"
"8154531"	"3.27e-03"	"9.86e-04"	"3.409634"	"-1.329869"	"0.1970149"	"DENND4C"	"DENN domain containing 4C"	"55667"
"8093128"	"3.27e-03"	"9.87e-04"	"-3.409373"	"-1.330651"	"-0.2774516"	""	""	""
"8088526"	"3.27e-03"	"9.88e-04"	"-3.409103"	"-1.331461"	"-0.2962007"	"THOC7"	"THO complex 7"	"80145"
